property_type,sector,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,store room,furnishing_type,floor_category,luxury_category,price
flat,sector 37d,3,3,3,Relatively New,1711.0,0,0,semifurnished,Mid-Rise,Luxury,1.45
flat,sector 85,3,4,2,Relatively New,1900.0,1,0,unfurnished,Mid-Rise,Luxury,1.25
flat,sohna road,2,2,3,Relatively New,1095.0,0,0,semifurnished,Low-Rise,Luxury,0.72
flat,sector 85,3,3,3,Relatively New,1436.0,0,0,semifurnished,Mid-Rise,Standard,0.9
flat,sector 91,2,2,3+,Moderately Old,1271.0,0,0,semifurnished,Mid-Rise,Premium,0.96
flat,sector 78,3,3,2,Moderately Old,2045.0,0,0,furnished,Mid-Rise,Standard,1.2
flat,sector 58,2,2,1,Relatively New,1432.0,0,0,unfurnished,Mid-Rise,Premium,2.2
flat,sector 92,3,2,2,Relatively New,1556.0,0,0,semifurnished,High-Rise,Standard,0.75
house,sector 26,6,6,2,Old Property,4518.0,1,0,unfurnished,Low-Rise,Standard,18.0
flat,sector 92,3,4,3+,Relatively New,1804.0,1,0,unfurnished,Mid-Rise,Luxury,1.68
flat,sector 10a,6,4,2,Moderately Old,3951.0,0,0,semifurnished,Mid-Rise,Standard,2.3
flat,sector 69,3,3,1,Relatively New,1392.0,0,0,semifurnished,Mid-Rise,Premium,1.38
flat,sector 65,4,4,3,Relatively New,2194.0,1,0,semifurnished,Low-Rise,Standard,2.85
flat,sector 79,3,4,2,New Property,2389.0,1,0,semifurnished,Mid-Rise,Standard,1.9
flat,sector 61,3,3,2,Under Construction,1630.0,0,0,semifurnished,Low-Rise,Standard,2.57
flat,sector 79,2,4,2,Relatively New,1223.0,0,0,semifurnished,Low-Rise,Premium,1.3
flat,sector 81,3,3,3+,Relatively New,1475.0,0,0,semifurnished,Mid-Rise,Premium,1.4
house,new sector 2,2,2,2,Moderately Old,270.0,0,0,semifurnished,Low-Rise,Standard,0.34
flat,sector 109,3,3,2,Moderately Old,2576.0,1,0,unfurnished,Mid-Rise,Luxury,2.2
house,sector 43,3,3,3+,New Property,2700.0,0,0,unfurnished,Low-Rise,Standard,13.0
flat,sector 69,3,3,2,Relatively New,1428.0,0,0,unfurnished,Low-Rise,Luxury,1.52
flat,sector 113,4,4,3+,Under Construction,2060.0,0,0,semifurnished,High-Rise,Luxury,2.37
house,sector 26,6,6,3,Relatively New,4518.0,1,0,unfurnished,Low-Rise,Luxury,19.0
flat,sector 90,4,4,3+,Relatively New,2005.0,0,0,unfurnished,Mid-Rise,Standard,2.05
flat,sohna road,2,2,1,New Property,669.0,0,0,unfurnished,Low-Rise,Premium,0.4
flat,sector 59,3,4,3,Under Construction,2077.0,0,0,semifurnished,Low-Rise,Standard,4.25
flat,sector 84,2,2,3+,Relatively New,1026.0,0,1,semifurnished,Low-Rise,Luxury,0.73
flat,sector 90,2,2,3,Relatively New,1444.0,0,0,semifurnished,Mid-Rise,Premium,0.75
house,sector 2,6,4,3+,Old Property,1557.0,0,0,unfurnished,Low-Rise,Standard,3.0
flat,sector 68,4,4,3,New Property,1809.0,0,0,semifurnished,Low-Rise,Standard,1.7
house,sector 10a,4,3,2,Moderately Old,2367.0,0,0,semifurnished,Low-Rise,Standard,4.25
flat,sohna road,2,2,2,New Property,591.0,0,0,semifurnished,Mid-Rise,Standard,0.5
flat,sector 80,3,3,3,Moderately Old,2047.0,1,0,semifurnished,Mid-Rise,Premium,1.6
flat,sector 85,2,2,3,Relatively New,1300.0,0,1,semifurnished,High-Rise,Premium,1.22
house,sector 10a,2,1,2,Old Property,900.0,0,0,semifurnished,Low-Rise,Standard,1.7
flat,sector 77,3,3,3,Relatively New,1310.0,0,0,unfurnished,Low-Rise,Premium,1.5
flat,sector 60,4,5,3,Relatively New,2534.0,1,0,semifurnished,Mid-Rise,Luxury,3.75
flat,sector 89,2,2,2,Under Construction,1226.0,0,0,semifurnished,Low-Rise,Standard,1.01
house,sector 14,3,3,3,Old Property,2250.0,0,0,semifurnished,Low-Rise,Standard,3.4
flat,sector 65,2,2,2,Under Construction,1140.0,0,0,semifurnished,High-Rise,Standard,1.99
house,sector 2,3,7,3+,Moderately Old,1215.0,0,0,semifurnished,Low-Rise,Standard,1.0
flat,sector 111,2,2,1,Under Construction,1338.0,0,0,semifurnished,Low-Rise,Premium,0.96
house,sector 48,5,7,3,Moderately Old,2727.0,1,0,unfurnished,Low-Rise,Luxury,5.15
flat,sector 69,4,4,2,Relatively New,1889.0,0,0,semifurnished,Low-Rise,Luxury,2.05
flat,sector 37d,3,3,3+,Under Construction,1725.0,0,0,semifurnished,Low-Rise,Standard,1.25
flat,sector 95,1,1,1,Relatively New,407.0,0,0,semifurnished,Mid-Rise,Premium,0.2
flat,sector 53,3,4,3+,Relatively New,2500.0,1,0,unfurnished,Mid-Rise,Standard,5.0
flat,sector 81,3,2,3+,Relatively New,1352.0,0,0,semifurnished,Low-Rise,Standard,1.45
house,sector 26,5,6,3,Old Property,4500.0,0,0,semifurnished,Low-Rise,Standard,16.0
flat,sector 85,2,2,3,Under Construction,102.0,0,0,semifurnished,High-Rise,Standard,1.35
house,sector 25,6,7,3+,Moderately Old,1800.0,1,0,unfurnished,Low-Rise,Luxury,6.6
flat,sector 85,3,4,3,Relatively New,2026.0,1,0,semifurnished,Mid-Rise,Luxury,2.0
flat,sector 56,3,3,3+,Old Property,2400.0,1,0,unfurnished,Low-Rise,Luxury,1.74
flat,sector 71,1,1,2,Relatively New,425.0,0,0,unfurnished,Low-Rise,Standard,0.37
flat,sector 54,4,6,3+,Moderately Old,2715.0,1,1,unfurnished,Mid-Rise,Luxury,7.0
flat,sector 90,3,3,2,Relatively New,1578.0,0,0,semifurnished,High-Rise,Standard,1.23
flat,sector 84,3,3,2,New Property,1624.0,1,1,unfurnished,Low-Rise,Luxury,1.48
flat,sector 33,2,2,3+,Under Construction,1252.0,0,0,semifurnished,Mid-Rise,Standard,1.27
house,sector 2,2,2,1,Moderately Old,1125.0,0,1,semifurnished,Low-Rise,Standard,0.65
flat,sector 37d,4,4,3,Relatively New,2100.0,0,0,unfurnished,Mid-Rise,Luxury,1.75
flat,sector 50,3,3,3+,Moderately Old,2491.0,1,0,semifurnished,Low-Rise,Luxury,2.65
house,sector 9,2,2,2,Old Property,37.0,0,0,semifurnished,Low-Rise,Standard,0.22
flat,sector 81,2,2,3,Relatively New,700.0,0,0,semifurnished,Mid-Rise,Luxury,0.5
flat,sector 93,2,2,2,New Property,604.0,0,0,semifurnished,Mid-Rise,Standard,0.4
flat,sector 88a,2,2,3,Relatively New,1387.0,0,0,unfurnished,Mid-Rise,Luxury,1.19
flat,sector 47,3,4,3+,Moderately Old,1916.0,1,0,semifurnished,Mid-Rise,Luxury,2.4
flat,sector 107,3,4,3+,Relatively New,2057.0,1,0,unfurnished,Mid-Rise,Luxury,1.39
flat,sector 37d,4,3,3,Relatively New,1983.0,0,0,unfurnished,Mid-Rise,Luxury,1.8
flat,sector 109,3,3,3,New Property,1466.0,0,0,semifurnished,Low-Rise,Standard,1.75
house,sector 28,2,2,0,Old Property,864.0,0,0,semifurnished,Low-Rise,Standard,0.7
flat,sector 102,2,2,3,Moderately Old,1368.0,0,0,semifurnished,Mid-Rise,Standard,1.6
flat,sector 84,4,4,3+,Relatively New,3108.0,1,0,semifurnished,Mid-Rise,Premium,2.2
flat,sector 106,3,3,0,Relatively New,2450.0,0,0,semifurnished,High-Rise,Premium,3.9
flat,sector 89,3,2,3,New Property,1550.0,0,0,semifurnished,Low-Rise,Standard,1.1
flat,sector 113,3,4,3,Relatively New,2150.0,1,0,semifurnished,Low-Rise,Luxury,3.05
flat,sector 81,3,4,3+,Relatively New,1900.0,1,0,furnished,Mid-Rise,Luxury,2.2
flat,sector 86,4,4,3+,Moderately Old,2139.0,1,0,semifurnished,High-Rise,Premium,1.54
flat,sector 86,2,2,1,New Property,557.0,1,0,semifurnished,Mid-Rise,Standard,0.41
flat,sector 107,3,2,2,Relatively New,750.0,0,0,semifurnished,Mid-Rise,Premium,0.6
flat,sector 37c,2,2,3,Under Construction,1180.0,0,0,semifurnished,Mid-Rise,Premium,0.6
flat,sector 72,4,4,3+,New Property,4000.0,1,1,unfurnished,Low-Rise,Luxury,5.0
flat,sector 99a,2,2,2,New Property,1133.0,0,0,semifurnished,Low-Rise,Standard,0.85
flat,sector 37d,2,2,3,New Property,543.0,0,0,semifurnished,Low-Rise,Premium,0.55
flat,sector 68,2,2,3,Relatively New,1130.0,0,0,unfurnished,Mid-Rise,Luxury,1.13
flat,sector 61,3,3,3,Under Construction,1721.0,0,0,semifurnished,Low-Rise,Standard,2.17
house,sector 25,6,8,3+,Relatively New,2844.0,1,1,furnished,Low-Rise,Standard,13.0
flat,sector 107,2,2,2,Relatively New,543.0,0,0,semifurnished,Mid-Rise,Standard,0.28
flat,sector 48,5,5,3+,Old Property,3305.0,1,0,semifurnished,Low-Rise,Premium,3.3
flat,sector 66,3,3,3,Relatively New,2000.0,1,0,unfurnished,Mid-Rise,Standard,2.99
house,sector 3,4,2,2,Old Property,1170.0,0,0,semifurnished,Low-Rise,Standard,0.75
house,sector 93,3,2,1,Relatively New,1152.0,0,0,semifurnished,Low-Rise,Premium,1.3
flat,sector 70a,2,2,3+,New Property,1312.0,0,0,semifurnished,Mid-Rise,Premium,1.1
house,sector 26,4,3,2,Relatively New,8829.0,0,0,unfurnished,Low-Rise,Standard,4.0
flat,sector 69,4,5,3+,Relatively New,2200.0,1,0,semifurnished,Low-Rise,Luxury,1.8
flat,sector 104,3,3,3,Relatively New,1490.0,0,0,semifurnished,Mid-Rise,Premium,0.98
flat,sector 82,3,4,3+,Under Construction,1774.0,0,0,semifurnished,Mid-Rise,Premium,1.25
flat,sector 107,3,4,3+,Relatively New,1950.0,1,0,unfurnished,Mid-Rise,Premium,1.35
flat,sector 50,3,4,3+,Old Property,2819.0,1,0,unfurnished,Low-Rise,Luxury,3.25
house,sector 50,4,4,3+,Moderately Old,1760.0,1,0,unfurnished,Low-Rise,Premium,7.35
flat,sector 102,3,3,3,Relatively New,1300.0,1,0,semifurnished,Mid-Rise,Standard,1.45
flat,sector 70a,3,3,3+,New Property,1950.0,1,0,semifurnished,Low-Rise,Luxury,1.64
flat,sector 85,2,2,3+,Relatively New,1380.0,0,1,semifurnished,High-Rise,Luxury,1.15
flat,sector 86,4,4,3+,Moderately Old,2038.0,1,0,unfurnished,Mid-Rise,Luxury,1.55
flat,sector 60,3,3,3,Relatively New,2400.0,1,0,unfurnished,Low-Rise,Luxury,2.82
flat,dwarka expressway,3,3,3,New Property,1529.0,0,0,semifurnished,Low-Rise,Standard,1.6
flat,sector 102,3,4,3+,Relatively New,1900.0,1,0,unfurnished,Mid-Rise,Luxury,2.0
flat,sector 83,3,4,3+,Relatively New,1667.0,1,0,unfurnished,Mid-Rise,Premium,1.8
flat,sector 85,3,3,2,Moderately Old,1350.0,0,0,semifurnished,Mid-Rise,Standard,0.72
flat,sector 95,2,2,2,New Property,1364.0,0,0,semifurnished,Mid-Rise,Standard,0.57
house,sector 70a,3,3,3+,Relatively New,1611.0,0,0,unfurnished,Low-Rise,Luxury,1.04
flat,sector 103,4,6,3,Relatively New,2602.0,1,0,semifurnished,Mid-Rise,Standard,2.45
flat,sector 104,2,2,0,Relatively New,1259.0,0,0,semifurnished,High-Rise,Standard,0.9
house,sector 105,2,2,0,Moderately Old,100.0,0,0,semifurnished,Low-Rise,Standard,0.5
flat,sector 78,3,3,3,Moderately Old,1853.0,0,0,semifurnished,Mid-Rise,Standard,1.05
house,sohna road road,3,3,3+,Moderately Old,3500.0,1,0,semifurnished,Low-Rise,Standard,5.5
flat,sector 108,3,3,2,New Property,2120.0,1,0,semifurnished,High-Rise,Premium,3.75
flat,sector 92,2,2,2,Relatively New,1109.0,0,0,semifurnished,Low-Rise,Premium,0.49
flat,sector 36a,2,2,2,Relatively New,1479.0,0,0,semifurnished,High-Rise,Premium,2.3
house,sector 12,3,3,0,Old Property,200.0,0,0,semifurnished,Low-Rise,Standard,1.7
flat,sector 33,2,2,3+,Under Construction,1539.0,0,0,semifurnished,Mid-Rise,Standard,1.25
flat,sector 22,4,6,3+,New Property,2778.0,1,0,furnished,Mid-Rise,Standard,4.8
flat,sector 79,3,3,3,Relatively New,1058.0,0,0,unfurnished,High-Rise,Luxury,1.25
flat,sector 6,3,2,2,Moderately Old,111.0,0,0,semifurnished,Low-Rise,Premium,0.48
house,sector 3 phase 3 extension,2,3,1,Relatively New,999.0,0,1,semifurnished,Low-Rise,Standard,0.7
flat,sector 104,3,2,2,Under Construction,1120.0,0,0,semifurnished,Low-Rise,Standard,1.4
flat,sector 28,3,3,2,Old Property,1700.0,1,0,semifurnished,High-Rise,Premium,2.25
flat,sector 82a,4,5,3+,Relatively New,2110.0,1,0,furnished,Mid-Rise,Luxury,2.95
house,sector 3,1,1,1,Relatively New,480.0,0,0,semifurnished,Low-Rise,Standard,0.37
house,sector 67a,4,4,2,New Property,2700.0,0,0,unfurnished,Low-Rise,Luxury,1.83
flat,sector 37c,3,4,3+,New Property,2134.0,1,0,semifurnished,Mid-Rise,Premium,1.5
flat,gwal pahari,4,4,3+,New Property,4842.0,1,0,unfurnished,High-Rise,Standard,7.5
flat,sector 108,2,3,3,Relatively New,1283.0,0,0,semifurnished,Low-Rise,Luxury,1.02
house,sector 25,4,3,3+,Moderately Old,1350.0,0,1,semifurnished,Low-Rise,Premium,4.45
flat,sector 92,4,3,2,Relatively New,1719.0,0,0,semifurnished,Mid-Rise,Standard,0.8
flat,sector 63,3,3,3,New Property,2700.0,0,0,semifurnished,Low-Rise,Standard,3.25
flat,sector 69,3,3,2,Relatively New,1392.0,0,0,unfurnished,Mid-Rise,Luxury,1.31
flat,sector 37c,2,2,2,New Property,667.0,0,0,semifurnished,Low-Rise,Standard,0.4
flat,sector 81,3,3,3+,Relatively New,1570.0,1,0,furnished,Mid-Rise,Standard,2.2
flat,sector 106,2,2,3+,Relatively New,940.0,0,0,semifurnished,Low-Rise,Luxury,0.92
flat,sector 70,3,3,3,Relatively New,1527.0,1,0,semifurnished,Mid-Rise,Premium,1.62
flat,sector 33,3,4,3+,New Property,129.42,1,0,semifurnished,Low-Rise,Luxury,1.62
flat,sector 52,4,3,3,Moderately Old,2091.0,1,0,furnished,Mid-Rise,Luxury,2.0
flat,sohna road,1,1,1,Relatively New,438.0,0,0,semifurnished,Low-Rise,Standard,0.21
flat,sector 65,3,4,2,Relatively New,3355.0,0,0,semifurnished,High-Rise,Standard,6.15
flat,sector 48,3,3,1,Relatively New,1611.0,0,0,semifurnished,Low-Rise,Premium,1.38
flat,sector 70,3,5,3,Relatively New,1527.0,1,0,semifurnished,Low-Rise,Premium,1.64
house,sector 26,4,5,2,Moderately Old,3240.0,1,0,unfurnished,Low-Rise,Luxury,12.5
flat,sector 2,2,2,3,Old Property,1416.0,0,0,semifurnished,Mid-Rise,Premium,1.18
house,sector 50,3,3,2,Moderately Old,3240.0,1,0,semifurnished,Low-Rise,Luxury,11.95
flat,sector 90,3,3,3+,Relatively New,1600.0,0,0,semifurnished,Mid-Rise,Premium,1.24
flat,sector 68,2,2,3+,New Property,1180.0,0,0,unfurnished,Mid-Rise,Standard,0.8
flat,sector 79,3,3,2,Relatively New,1215.0,0,0,semifurnished,Mid-Rise,Luxury,1.3
flat,sector 65,4,4,3,Relatively New,1975.0,1,0,unfurnished,Low-Rise,Luxury,3.5
house,sector 50,4,5,3+,New Property,4500.0,1,0,unfurnished,Low-Rise,Luxury,3.99
flat,sector 78,2,2,1,Moderately Old,1239.0,0,0,semifurnished,Mid-Rise,Standard,0.75
flat,sector 69,3,3,2,Relatively New,1482.0,0,0,semifurnished,Low-Rise,Luxury,1.66
house,sector 81,3,2,3,Under Construction,1095.0,0,0,semifurnished,Low-Rise,Premium,0.75
house,sector 2,1,1,0,Moderately Old,900.0,0,0,semifurnished,Low-Rise,Standard,0.7
flat,sector 107,2,2,3+,New Property,1200.0,0,0,semifurnished,Mid-Rise,Premium,1.01
house,sector 9,3,2,1,Old Property,822.0,0,0,semifurnished,Low-Rise,Standard,0.5
flat,sector 52,3,3,3+,Relatively New,1800.0,0,0,unfurnished,Mid-Rise,Luxury,1.45
flat,sector 56,3,3,3,Moderately Old,1910.0,0,0,unfurnished,Mid-Rise,Luxury,1.38
flat,sector 78,2,2,3,Under Construction,1467.0,0,0,semifurnished,Mid-Rise,Standard,0.99
flat,sector 85,2,2,2,Relatively New,1822.0,1,0,semifurnished,Mid-Rise,Premium,1.31
flat,sector 113,4,4,3+,Under Construction,2886.0,1,0,furnished,High-Rise,Premium,2.75
flat,sector 48,4,4,3+,Moderately Old,3831.0,1,1,unfurnished,Mid-Rise,Premium,9.3
flat,sector 67,3,4,3+,Moderately Old,1764.0,1,0,unfurnished,Mid-Rise,Premium,2.32
flat,sector 86,3,3,3+,Relatively New,1500.0,0,0,furnished,Mid-Rise,Luxury,1.55
flat,sector 68,3,3,3+,Relatively New,1845.0,0,0,unfurnished,High-Rise,Luxury,1.78
house,sector 25,9,9,3+,Relatively New,2300.5,1,0,unfurnished,Low-Rise,Luxury,7.5
flat,sector 72,4,5,3+,Relatively New,2376.0,1,0,unfurnished,High-Rise,Luxury,3.19
flat,sector 36,3,2,3,New Property,833.0,0,0,semifurnished,Low-Rise,Standard,0.85
flat,sector 69,2,2,1,Relatively New,536.0,0,0,unfurnished,Low-Rise,Luxury,0.62
flat,sector 43,4,5,3,Moderately Old,5000.0,1,0,furnished,Mid-Rise,Luxury,8.44
flat,sector 79,3,4,3+,Relatively New,2047.0,1,0,semifurnished,Mid-Rise,Luxury,1.93
flat,sector 36a,3,4,3,New Property,2820.0,0,0,furnished,High-Rise,Standard,4.1
flat,sector 71,1,1,2,Relatively New,450.0,0,0,semifurnished,Low-Rise,Premium,0.37
house,sector 82,4,4,3+,Relatively New,3240.0,1,0,unfurnished,Low-Rise,Standard,7.0
house,sector 4,1,4,3,Moderately Old,603.0,0,0,semifurnished,Low-Rise,Standard,0.92
flat,sector 69,4,4,1,Relatively New,1783.0,0,0,semifurnished,Mid-Rise,Premium,1.75
flat,sector 79,2,2,2,Relatively New,1330.0,0,0,unfurnished,Mid-Rise,Luxury,1.3
flat,sector 85,2,2,3+,Relatively New,1406.0,0,1,semifurnished,High-Rise,Luxury,1.3
flat,sector 102,2,2,2,Relatively New,742.0,0,0,semifurnished,Mid-Rise,Luxury,0.97
flat,sector 2,2,2,3,Moderately Old,1281.0,0,0,semifurnished,Low-Rise,Premium,1.01
flat,sector 69,2,3,1,Relatively New,1500.0,0,0,unfurnished,Low-Rise,Luxury,1.19
house,sector 3 phase 3 extension,4,3,2,Old Property,1070.0,0,0,semifurnished,Low-Rise,Standard,0.95
flat,sector 69,3,3,2,Relatively New,1428.0,0,0,semifurnished,Low-Rise,Luxury,1.4
flat,sector 84,2,2,3,Relatively New,1361.0,0,0,unfurnished,Mid-Rise,Standard,1.15
flat,sector 99a,3,3,3,Relatively New,1790.0,1,0,semifurnished,Low-Rise,Standard,1.16
flat,sector 70,3,3,2,Under Construction,1457.0,0,0,semifurnished,Low-Rise,Standard,1.13
house,sector 109,4,4,3+,Relatively New,2430.0,1,1,semifurnished,Low-Rise,Luxury,6.0
flat,sector 70a,3,3,3+,New Property,1900.0,1,0,semifurnished,Mid-Rise,Luxury,1.69
flat,sector 49,3,4,3,Relatively New,2060.0,0,0,unfurnished,Mid-Rise,Standard,2.55
flat,sector 69,4,4,2,Relatively New,1819.0,0,0,semifurnished,Mid-Rise,Luxury,1.76
flat,sector 81,2,2,2,Relatively New,1150.0,0,0,unfurnished,Mid-Rise,Luxury,0.95
flat,sector 92,4,4,3,Moderately Old,1893.0,0,0,semifurnished,Low-Rise,Premium,0.8
flat,sector 43,4,4,3,Old Property,2570.0,1,0,semifurnished,Mid-Rise,Luxury,5.25
house,sohna road road,2,4,3,Relatively New,725.0,0,0,semifurnished,Low-Rise,Standard,0.5
house,sector 2,5,6,3+,Old Property,2430.0,0,0,unfurnished,Low-Rise,Standard,6.0
flat,sector 33,2,2,2,Under Construction,85.0,0,0,semifurnished,Low-Rise,Premium,1.31
flat,sector 66,5,5,3+,New Property,3321.0,1,0,semifurnished,Mid-Rise,Luxury,4.5
house,sector 49,4,4,3,Relatively New,2088.0,1,0,unfurnished,Low-Rise,Standard,6.75
house,sector 103,4,4,3+,Relatively New,3222.0,1,1,unfurnished,Low-Rise,Luxury,4.35
flat,sector 112,2,2,3,Relatively New,1500.0,1,1,unfurnished,Mid-Rise,Premium,3.1
flat,gwal pahari,2,2,1,Old Property,1028.0,0,0,unfurnished,Mid-Rise,Standard,0.56
flat,sector 81,3,2,3+,Relatively New,1463.0,0,0,unfurnished,Mid-Rise,Luxury,1.15
flat,sector 90,3,3,3+,Relatively New,1572.0,0,0,semifurnished,Mid-Rise,Luxury,1.2
flat,sector 89,3,3,2,New Property,1423.0,0,0,semifurnished,Low-Rise,Standard,1.2
flat,sector 33,3,2,2,New Property,1444.0,0,0,semifurnished,Low-Rise,Premium,1.35
flat,sector 33,3,2,3+,Under Construction,118.0,0,0,semifurnished,High-Rise,Luxury,1.45
flat,sector 102,3,3,3,Relatively New,1676.0,0,0,semifurnished,Mid-Rise,Standard,2.0
flat,sector 111,3,4,2,Moderately Old,2200.0,1,0,semifurnished,Mid-Rise,Premium,2.58
flat,sector 66,3,4,3,Relatively New,2150.0,1,0,semifurnished,Mid-Rise,Premium,3.5
flat,sector 48,3,3,3+,Relatively New,2000.0,1,0,unfurnished,Mid-Rise,Luxury,2.7
flat,sector 111,4,5,3+,Relatively New,2996.0,1,0,furnished,Mid-Rise,Luxury,3.9
house,sector 46,5,4,2,Moderately Old,1836.0,0,1,unfurnished,Low-Rise,Premium,4.25
flat,sector 85,4,4,3+,Relatively New,2500.0,1,0,unfurnished,Low-Rise,Standard,2.05
flat,sector 69,3,3,2,Relatively New,1428.0,0,0,unfurnished,Low-Rise,Luxury,1.55
flat,sohna road,2,2,2,Relatively New,534.0,0,0,semifurnished,Mid-Rise,Premium,0.29
flat,sector 70,4,5,3+,Relatively New,2172.0,1,0,unfurnished,Low-Rise,Standard,2.0
flat,sector 90,3,4,3+,Old Property,1608.0,1,0,furnished,Low-Rise,Standard,1.25
house,sector 49,4,4,3,New Property,60.0,0,0,unfurnished,Low-Rise,Standard,1.6
house,sector 46,5,5,3+,Moderately Old,1449.0,1,0,unfurnished,Low-Rise,Premium,3.6
flat,sector 81,2,2,2,Under Construction,607.0,0,0,semifurnished,Low-Rise,Standard,0.8
flat,sector 106,2,2,3+,Relatively New,940.0,0,0,semifurnished,Low-Rise,Standard,0.88
flat,sector 92,4,4,2,Moderately Old,1584.0,0,1,furnished,Low-Rise,Luxury,0.87
flat,sector 79,3,3,3+,Under Construction,1200.0,0,0,semifurnished,Low-Rise,Premium,1.15
house,sector 48,4,4,1,Relatively New,3240.0,0,0,semifurnished,Low-Rise,Standard,8.5
flat,sector 77,3,4,3,Relatively New,1310.0,1,0,semifurnished,Low-Rise,Standard,1.25
flat,sector 95,2,2,2,New Property,571.0,0,0,semifurnished,Mid-Rise,Standard,0.45
flat,sector 37c,2,2,3,Moderately Old,1068.1,0,0,unfurnished,Low-Rise,Luxury,0.78
house,sector 13,1,1,0,Old Property,936.0,0,0,semifurnished,Low-Rise,Standard,0.45
house,sector 82,3,3,3+,New Property,2160.0,1,0,semifurnished,Low-Rise,Standard,4.7
flat,gwal pahari,3,3,2,Relatively New,1294.0,0,0,unfurnished,Low-Rise,Luxury,1.38
flat,sector 102,3,3,3,Relatively New,1676.0,0,0,semifurnished,Mid-Rise,Premium,1.95
flat,sector 69,3,3,1,Relatively New,1568.0,0,0,semifurnished,Mid-Rise,Premium,1.37
flat,sector 90,3,3,2,Relatively New,1578.0,0,0,semifurnished,Mid-Rise,Standard,1.25
flat,sector 70a,2,2,3+,New Property,1180.0,0,0,unfurnished,High-Rise,Luxury,1.34
flat,sector 84,3,3,3,Relatively New,1610.0,0,0,semifurnished,Mid-Rise,Luxury,1.05
flat,sector 103,3,4,3+,New Property,1734.0,1,0,semifurnished,Mid-Rise,Standard,1.12
flat,sector 111,1,1,1,Relatively New,450.0,0,0,semifurnished,Mid-Rise,Standard,0.36
flat,sector 102,2,2,1,Relatively New,582.0,0,1,semifurnished,Mid-Rise,Luxury,0.47
flat,sector 54,3,3,3,Moderately Old,1900.0,1,0,unfurnished,Low-Rise,Luxury,1.55
house,sector 43,6,7,3+,Relatively New,11286.0,1,0,unfurnished,Low-Rise,Standard,27.5
flat,sector 61,3,3,2,New Property,1402.0,0,0,semifurnished,Low-Rise,Premium,2.24
house,sector 31,4,3,3,Moderately Old,1449.0,0,1,unfurnished,Low-Rise,Premium,3.5
flat,sector 108,3,4,2,Relatively New,2343.0,1,0,semifurnished,Mid-Rise,Standard,3.95
flat,sector 109,3,3,1,New Property,2519.0,1,0,semifurnished,Low-Rise,Standard,1.5
flat,sector 95,2,2,3,New Property,713.0,0,0,semifurnished,Mid-Rise,Premium,0.8
flat,sector 50,4,4,0,Moderately Old,3395.0,0,0,semifurnished,Mid-Rise,Standard,6.75
flat,sector 95,2,2,3,New Property,990.0,0,0,semifurnished,Mid-Rise,Standard,0.55
house,sector 4,3,4,1,Moderately Old,990.0,0,0,semifurnished,Low-Rise,Standard,1.1
flat,sector 69,3,3,2,Relatively New,1428.0,0,0,unfurnished,Low-Rise,Luxury,1.46
flat,sector 86,2,2,1,New Property,557.0,0,0,semifurnished,Mid-Rise,Premium,0.43
flat,sector 61,2,2,2,New Property,1278.0,0,0,semifurnished,Low-Rise,Premium,1.47
house,sector 9,3,3,2,Old Property,2367.0,0,0,unfurnished,Low-Rise,Standard,3.2
flat,sector 54,3,4,3+,Relatively New,1875.0,1,0,unfurnished,Mid-Rise,Standard,4.86
flat,sector 65,3,3,3,Relatively New,1650.0,1,1,unfurnished,Mid-Rise,Luxury,2.7
flat,sector 79,2,2,2,New Property,1688.0,0,0,semifurnished,Mid-Rise,Standard,0.8
flat,sector 86,2,2,1,Relatively New,1231.0,0,0,semifurnished,Mid-Rise,Luxury,0.67
flat,sector 61,3,3,3,Relatively New,1592.0,0,0,unfurnished,Mid-Rise,Standard,2.1
flat,sector 68,3,3,3+,Under Construction,1798.0,0,0,semifurnished,Mid-Rise,Standard,1.85
flat,sector 82a,3,2,3,Relatively New,1667.0,0,0,unfurnished,Low-Rise,Premium,1.25
flat,sector 60,4,4,3,Relatively New,2650.0,1,0,unfurnished,Mid-Rise,Standard,3.75
flat,sector 88a,3,3,2,Relatively New,2056.0,0,0,semifurnished,Low-Rise,Standard,1.5
flat,sector 81,3,3,3+,Moderately Old,1438.0,0,1,unfurnished,Mid-Rise,Premium,1.35
house,sector 43,9,9,3+,Moderately Old,3510.0,1,0,semifurnished,Low-Rise,Standard,14.0
flat,sector 91,3,3,3+,Relatively New,2578.0,0,0,furnished,Low-Rise,Standard,1.8
flat,sector 81,4,4,3+,New Property,2599.0,1,0,furnished,Mid-Rise,Luxury,3.46
